montecarlo,364a34a1d77fac,"大連和元 (39,000) 49.0","NoName (35,000) 15.0","むぎらちゃ (26,400) -14.0",sunnyday (-400) -50.0
montecarlo,364a33cdc37450,"略魔祖龍 (55,600) 65.0","チョタアチ (25,900) 6.0","小町小吉 (16,000) -24.0","NoName (2,500) -47.0"
shantenMCS,364a3589bed9be,"NoName (30,200) 40.0","myuduki (25,000) 5.0","オデコべジータ (24,900) -15.0","tenhou.n (19,900) -30.0"
montecarlo,364a35a7535b1c,"tfvesp (49,400) 59.0","NoName (29,600) 10.0","yopp (17,700) -22.0","Sian (3,300) -47.0"
montecarlo,364a3732bf8a60,"mintaka (40,500) 51.0","バケルクン (38,400) 18.0","PAzDA (25,000) -15.0","NoName (-3,900) -54.0"
montecarlo,364a37fdb2515a,"王者ACE (35,200) 46.0","NoName (25,300) 5.0","ya1942 (20,400) -20.0","corretto (19,100) -31.0"
montecarlo,364a382936bde0,"はしもと (32,000) 42.0","SOPHIA7 (28,900) 9.0","way (21,000) -19.0","NoName (18,100) -32.0"
montecarlo,364a37ba3154c4,"minakiri (36,400) 45.0","隠田豊作 (23,500) 4.0","NoName (20,600) -19.0","rosecha (19,500) -30.0"
shantenMCS,364a3805d47528,"ddkd (42,000) 52.0","まるでだめお (29,700) 10.0","NoName (15,200) -25.0","HIRO_RIN (13,100) -37.0"
montecarlo,364a3846b1e348,"NoName (31,200) 42.0","鮫板 (29,000) 9.0","ちらりん (24,400) -16.0","へんべぇ (15,400) -35.0"
shantenMCS,364a381ab47aaa,"Sihanouk (41,400) 52.0","konoeman (31,300) 11.0","ゆう1989 (19,200) -21.0","NoName (8,100) -42.0"
montecarlo,364a391a8da86e,"バケルクン (52,100) 62.0","NoName (26,000) 6.0","ノキ (26,000) -14.0","とる (-4,100) -54.0"
montecarlo,364a3b427b4c4c,"Saki521 (36,700) 46.0","Velena (26,700) 7.0","うぃってぃんぐ (23,500) -16.0","NoName (13,100) -37.0"
montecarlo,364a3c2281d524,"ゆび入れて良いよ (35,300) 44.0","mikaji (31,500) 12.0","masaru (17,600) -22.0","NoName (15,600) -34.0"
montecarlo,364a3ddc112096,"今井犬助 (62,300) 72.0","オレオレオ (28,000) 8.0","ギンダビン542 (25,000) -15.0","NoName (-15,300) -65.0"
montecarlo,364a3daaf3c95e,"土方和泉 (42,200) 53.0","野鳥観察者 (27,400) 7.0","NoName (17,300) -23.0","可可西里 (13,100) -37.0"
montecarlo,364a4098bce016,"Rosse (44,000) 53.0","NoName (26,500) 7.0","もふもふもふもふ (23,000) -17.0","kaniwo (6,500) -43.0"
montecarlo,364a3fe9083c8c,"nqf32046 (33,500) 44.0","NoName (25,100) 5.0","Kioki (24,200) -16.0","Fuckq (17,200) -33.0"
shantenMCS,364a422a13d234,"CFdonba (34,000) 44.0","kappa009 (30,000) 10.0","N/S/P/ (28,000) -12.0","NoName (8,000) -42.0"
shantenMCS,364a42457ef98c,"gahaha8 (49,200) 59.0","tobelowl (19,000) -1.0","Rosse (16,900) -23.0","NoName (14,900) -35.0"
montecarlo,364a40e5108154,"hilo_pon (43,800) 53.0","ゴキゲン中飛車 (38,500) 19.0","NoName (13,200) -27.0","FCTARA (4,500) -45.0"
montecarlo,364a42db07fdde,"kotoko3p (30,000) 39.0","DoraT (25,500) 6.0","swing1ro (22,900) -17.0","NoName (21,600) -28.0"
montecarlo,364a4225fdeb62,"オレンジ☆ (30,400) 41.0","九連を1晩に2度 (29,200) 9.0","NoName (27,300) -13.0","kaniwo (13,100) -37.0"
montecarlo,364a424ef41c74,"クロロフィル (35,800) 46.0","passion (29,100) 9.0","NoName (20,400) -20.0","ホームレス素浪人 (14,700) -35.0"
montecarlo,364a4411c37ff0,"らているお (43,800) 54.0","macbeth (30,700) 11.0","Roboto (25,300) -15.0",NoName (200) -50.0
shantenMCS,364a424b4924d4,"Ian0.0 (39,900) 50.0","NoName (30,300) 10.0","もふもふもふもふ (17,200) -23.0","朝凪 (12,600) -37.0"
shantenMCS,364a451b3aecb6,"cazacaza (44,700) 55.0","塩焼炭 (28,900) 9.0","210 (25,400) -15.0","NoName (1,000) -49.0"
shantenMCS,364a451c6f791c,"Shinike (30,900) 41.0","第二〇三魔導大隊 (26,500) 7.0","さん (21,400) -19.0","NoName (21,200) -29.0"
montecarlo,364a459b9cd8b0,"totechin (33,600) 44.0","NoName (26,200) 6.0","たけおしゃん (20,400) -20.0","tantan06 (19,800) -30.0"
montecarlo,364a454093c406,"毛の生えたキノコ (32,700) 43.0","NoName (26,200) 6.0","彩星 (20,800) -19.0","snow (20,300) -30.0"
shantenMCS,364a44ff85f948,"ちゃむの地和 (41,600) 52.0","minakiri (30,700) 11.0","NoName (26,400) -14.0","ねこ猫 (1,300) -49.0"
